transaction_id,amount,merchant_category,hour_of_day,day_of_week,is_online,device_type,card_present,pin_used,distance_from_home,is_foreign,merchant_trust,card_age_days,account_age_months,avg_transaction_amount,transactions_last_24h,transactions_last_week,amount_to_avg_ratio,daily_transaction_velocity,weekly_transaction_velocity,time_since_last_txn,previous_fraud_count,is_fraud
TXN00028054,64.33,Online,14,5,0,Desktop,0,0,4.36,0,7,2296,107,110.03,2,10,0.579,2.0,1.429,7.98,1,1
TXN00028055,14.23,Retail,18,6,0,Mobile,0,0,7.87,0,9,2575,15,15.26,1,19,0.875,1.0,2.714,9.1,0,0
TXN00028056,296.04,Gas Station,15,2,0,In-Person,1,1,16.47,0,8,842,23,193.2,3,16,1.524,3.0,2.286,7.11,0,0
TXN00028057,15.73,Travel,6,6,1,In-Person,1,0,10.04,0,10,1833,69,30.01,3,7,0.507,3.0,1.0,13.29,0,0
TXN00028058,37.16,Restaurant,2,3,1,In-Person,1,0,25.89,0,6,2535,39,13.81,2,16,2.51,2.0,2.286,3.64,0,0
TXN00028059,60.94,Retail,19,4,1,In-Person,1,0,15.59,0,7,97,70,125.94,0,13,0.48,0.0,1.857,43.53,0,0
TXN00028060,431.15,Travel,1,5,0,Desktop,0,0,13.86,0,5,1214,11,58.16,3,19,7.287,3.0,2.714,10.41,0,1
TXN00028061,189.6,Entertainment,17,0,0,In-Person,1,1,47.42,0,8,2379,67,55.82,1,23,3.337,1.0,3.286,2.2,0,0
TXN00028062,94.92,Gas Station,10,3,1,In-Person,1,1,38.16,0,5,61,23,596.5,0,16,0.159,0.0,2.286,1.01,0,0
TXN00028063,80.07,Restaurant,0,0,1,Mobile,0,0,20.53,0,6,402,112,42.54,1,11,1.839,1.0,1.571,7.65,0,0
TXN00028064,153.35,Grocery,15,2,0,In-Person,1,1,7.45,0,4,1528,107,76.95,1,13,1.967,1.0,1.857,6.94,0,0
TXN00028065,1021.65,Online,16,1,0,In-Person,1,0,16.22,0,10,1987,69,19.16,0,14,50.679,0.0,2.0,3.78,0,0
TXN00028066,3.98,Retail,15,2,0,In-Person,1,0,20.12,0,6,2135,114,87.59,5,15,0.045,5.0,2.143,35.01,0,0
TXN00028067,12.15,Gas Station,9,6,0,In-Person,1,0,33.06,0,9,1050,76,29.54,0,10,0.398,0.0,1.429,24.77,0,0
TXN00028068,12.69,Gas Station,16,2,1,In-Person,1,0,2.96,0,8,2670,101,139.77,0,14,0.09,0.0,2.0,0.66,0,0
TXN00028069,828.83,Gas Station,2,2,0,In-Person,1,1,20.77,0,6,2394,23,82.2,2,15,9.962,2.0,2.143,35.49,0,0
TXN00028070,4.9,Retail,17,5,0,Mobile,0,1,27.12,0,6,3409,118,26.68,2,17,0.177,2.0,2.429,6.69,0,0
TXN00028071,6.97,Grocery,18,3,1,In-Person,1,0,17.53,0,5,2971,94,26.48,4,27,0.254,4.0,3.857,13.03,0,0
TXN00028072,49.4,Grocery,13,3,1,In-Person,1,0,9.49,0,10,2094,118,159.26,2,18,0.308,2.0,2.571,8.44,0,0
TXN00028073,386.87,Grocery,20,1,0,In-Person,1,1,28.28,0,9,319,71,116.12,0,14,3.303,0.0,2.0,27.68,0,0
TXN00028074,249.67,Entertainment,1,6,1,In-Person,1,0,11.6,0,5,525,15,181.08,0,19,1.371,0.0,2.714,11.11,0,0
TXN00028075,35.96,Online,11,0,1,Mobile,0,1,33.72,0,1,504,55,190.96,1,22,0.187,1.0,3.143,2.09,0,0
TXN00028076,19.1,Online,10,6,0,In-Person,1,0,30.25,0,6,2865,62,284.68,2,22,0.067,2.0,3.143,8.5,0,0
TXN00028077,86.63,Entertainment,16,0,0,Mobile,0,0,20.23,0,3,587,24,142.11,3,15,0.605,3.0,2.143,22.11,0,0
TXN00028078,6.78,Restaurant,5,0,1,In-Person,1,0,3.91,0,9,215,119,127.45,4,18,0.053,4.0,2.571,5.26,0,0
TXN00028079,1428.7,Gas Station,18,2,0,Mobile,0,0,16.81,0,10,1406,82,72.48,1,11,19.442,1.0,1.571,0.74,0,0
TXN00028080,95.14,Gas Station,12,1,0,Mobile,0,0,24.28,0,7,2180,83,84.97,0,10,1.107,0.0,1.429,7.56,1,0
TXN00028081,1153.05,Online,6,2,0,In-Person,1,1,24.97,0,5,2686,80,20.83,1,19,52.829,1.0,2.714,1.95,0,0
TXN00028082,33.31,Gas Station,21,1,0,In-Person,1,0,35.79,1,6,2618,31,32.19,3,13,1.003,3.0,1.857,88.8,0,0
TXN00028083,36.2,Restaurant,10,4,1,Desktop,0,0,6.3,0,9,608,60,52.32,2,15,0.679,2.0,2.143,5.13,0,0
TXN00028084,90.89,Grocery,6,3,0,Mobile,0,0,5.05,0,8,777,18,35.58,1,8,2.485,1.0,1.143,1.5,0,0
TXN00028085,43.69,Online,12,5,0,In-Person,1,1,33.52,0,8,2395,48,165.03,4,15,0.263,4.0,2.143,8.1,0,0
TXN00028086,40.81,Entertainment,12,5,0,Desktop,0,0,20.76,0,5,3159,22,22.69,1,9,1.723,1.0,1.286,11.0,0,0
TXN00028087,6.19,Restaurant,20,5,0,In-Person,1,1,41.49,0,6,1795,118,48.84,0,22,0.124,0.0,3.143,0.78,0,0
TXN00028088,44.32,Travel,0,2,1,Desktop,0,1,24.26,0,4,3395,28,65.92,0,16,0.662,0.0,2.286,7.35,0,0
TXN00028089,4.74,Restaurant,18,4,1,Mobile,0,0,8.82,0,6,2765,104,57.09,2,11,0.082,2.0,1.571,26.2,0,0
TXN00028090,16.72,Restaurant,18,0,0,In-Person,1,0,26.63,0,7,2136,48,84.53,2,10,0.195,2.0,1.429,0.97,0,0
TXN00028091,28.37,Online,22,5,1,In-Person,1,0,6.35,0,6,1665,83,75.34,2,15,0.372,2.0,2.143,6.4,2,0
TXN00028092,13.39,Restaurant,14,4,0,Mobile,0,1,19.81,0,4,331,113,4.94,0,20,2.255,0.0,2.857,42.68,1,0
TXN00028093,41.96,Gas Station,13,5,1,Desktop,0,1,33.01,0,2,1912,72,73.11,4,13,0.566,4.0,1.857,13.36,1,0
TXN00028094,39.16,Online,2,3,0,In-Person,1,1,50.88,0,6,1136,13,32.91,2,19,1.155,2.0,2.714,22.16,2,0
TXN00028095,2817.53,Travel,20,5,0,In-Person,1,0,38.64,0,7,2105,2,44.96,4,18,61.301,4.0,2.571,31.33,1,1
TXN00028096,198.52,Retail,19,3,0,Desktop,0,0,48.89,0,8,2879,70,149.6,2,17,1.318,2.0,2.429,28.24,1,0
TXN00028097,73.55,Entertainment,3,5,0,In-Person,1,0,12.77,0,1,3442,20,64.63,1,13,1.121,1.0,1.857,0.14,0,0
TXN00028098,8.1,Restaurant,6,5,0,Mobile,0,0,44.2,1,8,826,116,35.53,0,13,0.222,0.0,1.857,5.34,0,0
TXN00028099,15.26,Online,0,3,1,In-Person,1,0,16.12,0,6,3381,22,42.95,2,15,0.347,2.0,2.143,11.86,2,0
TXN00028100,5.46,Grocery,22,6,0,Mobile,0,0,10.28,0,7,1370,108,37.41,1,12,0.142,1.0,1.714,0.52,0,0
TXN00028101,107.31,Retail,23,5,0,In-Person,1,1,24.17,0,7,1824,46,59.1,3,16,1.786,3.0,2.286,9.69,0,0
TXN00028102,18.61,Restaurant,18,4,0,Mobile,0,0,26.1,0,7,3454,1,14.39,4,20,1.209,4.0,2.857,2.72,0,0
TXN00028103,111.56,Gas Station,2,6,1,Desktop,0,0,10.77,0,6,3331,13,103.42,4,17,1.068,4.0,2.429,5.87,1,0
TXN00028104,139.53,Online,19,0,1,Mobile,0,0,13.31,1,4,2426,4,51.02,2,20,2.682,2.0,2.857,13.18,0,0
TXN00028105,29.03,Online,14,2,1,In-Person,1,1,12.55,0,6,55,47,134.09,1,19,0.215,1.0,2.714,6.19,1,0
TXN00028106,23.95,Travel,12,5,1,In-Person,1,0,32.74,0,7,1075,22,12.44,0,14,1.782,0.0,2.0,16.8,0,0
TXN00028107,48.74,Online,21,6,1,Mobile,0,1,4.27,0,7,1030,38,169.22,2,22,0.286,2.0,3.143,12.1,0,0
TXN00028108,15.9,Online,13,0,0,In-Person,1,0,16.14,0,10,3454,23,53.48,1,14,0.292,1.0,2.0,20.86,0,0
TXN00028109,11.4,Gas Station,6,6,0,In-Person,1,1,4.82,0,6,1353,16,63.45,5,13,0.177,5.0,1.857,6.85,0,0
TXN00028110,4.39,Restaurant,0,6,1,In-Person,1,1,12.48,0,4,33,23,27.19,0,20,0.156,0.0,2.857,2.15,0,0
TXN00028111,5.71,Gas Station,12,1,1,Tablet,0,1,25.06,0,7,1930,114,332.09,3,14,0.017,3.0,2.0,1.38,0,0
TXN00028112,58.06,Retail,3,1,0,In-Person,1,0,20.66,0,8,705,18,144.63,0,12,0.399,0.0,1.714,32.74,2,0
TXN00028113,99.55,Restaurant,11,2,0,Desktop,0,0,4.86,0,6,3064,62,83.04,4,15,1.184,4.0,2.143,2.61,0,0
TXN00028114,46.22,Restaurant,6,5,0,Tablet,0,1,4.9,0,6,254,76,92.04,3,17,0.497,3.0,2.429,10.08,0,0
TXN00028115,15.95,Entertainment,1,5,1,In-Person,1,0,14.95,0,8,1024,116,44.11,0,18,0.354,0.0,2.571,3.41,0,0
TXN00028116,198.7,Retail,16,3,1,In-Person,1,0,13.78,0,6,622,81,78.81,3,21,2.49,3.0,3.0,9.45,0,0
TXN00028117,934.15,Retail,0,2,1,Desktop,0,0,8.21,0,5,3048,113,75.03,1,14,12.286,1.0,2.0,4.28,0,0
TXN00028118,58.4,Grocery,13,4,1,In-Person,1,1,7.6,0,7,446,97,47.97,4,19,1.192,4.0,2.714,21.58,0,0
TXN00028119,35.9,Gas Station,21,5,0,Mobile,0,1,32.52,0,3,3407,32,193.31,3,10,0.185,3.0,1.429,10.33,0,0
TXN00028120,90.18,Retail,20,3,1,In-Person,1,0,24.73,0,6,1553,46,13.88,0,14,6.062,0.0,2.0,38.66,1,0
TXN00028121,2.81,Grocery,0,2,1,In-Person,1,0,17.28,0,7,323,1,61.5,0,11,0.045,0.0,1.571,1.66,0,0
TXN00028122,159.42,Restaurant,2,2,0,In-Person,1,0,2.77,0,5,3217,78,217.78,5,13,0.729,5.0,1.857,4.07,0,0
TXN00028123,12.7,Entertainment,10,6,0,Mobile,0,1,8.8,0,10,1877,82,14.45,2,23,0.822,2.0,3.286,4.87,2,0
TXN00028124,313.86,Online,6,4,1,In-Person,1,0,4.99,0,8,3012,48,199.93,3,17,1.562,3.0,2.429,2.01,0,0
TXN00028125,6.85,Retail,8,4,0,In-Person,1,1,18.98,0,10,1285,72,109.78,3,6,0.062,3.0,0.857,17.18,1,0
TXN00028126,23.52,Retail,21,0,0,In-Person,1,0,5.44,0,7,3004,58,23.35,4,18,0.966,4.0,2.571,0.82,0,0
TXN00028127,5.76,Entertainment,2,1,1,Mobile,0,0,22.28,0,7,249,94,30.7,2,23,0.182,2.0,3.286,8.75,2,0
TXN00028128,423.66,Travel,0,2,0,In-Person,1,1,19.66,0,7,2385,118,36.65,2,15,11.253,2.0,2.143,4.09,0,0
TXN00028129,4.3,Retail,18,6,1,In-Person,1,0,23.9,0,7,2091,99,142.1,6,8,0.03,6.0,1.143,23.41,1,0
TXN00028130,34.42,Entertainment,1,0,1,In-Person,1,0,28.35,0,7,2355,62,47.1,1,13,0.715,1.0,1.857,63.49,0,0
TXN00028131,18.29,Travel,20,3,0,In-Person,1,0,17.17,0,10,96,38,21.76,0,17,0.804,0.0,2.429,13.21,0,0
TXN00028132,37.36,Online,23,3,1,Desktop,0,0,52.42,0,6,3156,44,169.6,1,18,0.219,1.0,2.571,5.61,0,0
TXN00028133,224.26,Grocery,4,1,1,In-Person,1,0,16.43,1,8,3398,100,23.98,0,21,8.976,0.0,3.0,3.36,0,0
TXN00028134,89.6,Restaurant,16,3,0,In-Person,1,1,9.18,0,7,3172,21,53.56,3,17,1.642,3.0,2.429,2.76,0,0
TXN00028135,39.55,Travel,18,1,0,In-Person,1,0,22.68,0,4,1897,46,369.54,1,17,0.107,1.0,2.429,5.07,2,1
TXN00028136,4.31,Grocery,4,3,0,In-Person,1,1,26.33,0,6,668,60,25.31,3,20,0.164,3.0,2.857,1.03,0,0
TXN00028137,699.77,Travel,22,3,1,Desktop,0,0,20.71,0,7,1093,4,32.6,2,14,20.826,2.0,2.0,7.91,0,0
TXN00028138,69.71,Gas Station,20,2,0,Mobile,0,0,13.12,0,7,1607,105,22.01,2,16,3.03,2.0,2.286,6.35,0,0
TXN00028139,93.7,Grocery,13,4,0,Mobile,0,1,3.74,0,9,2009,57,46.59,0,15,1.969,0.0,2.143,4.33,2,0
TXN00028140,8.82,Online,9,2,1,In-Person,1,0,11.03,0,7,2611,2,26.72,1,17,0.318,1.0,2.429,1.27,0,0
TXN00028141,327.93,Gas Station,20,0,1,In-Person,1,0,15.17,0,8,1327,77,29.92,0,16,10.605,0.0,2.286,0.84,0,0
TXN00028142,7.93,Entertainment,6,4,1,Mobile,0,0,17.14,0,9,1445,53,34.62,2,15,0.223,2.0,2.143,2.39,0,0
TXN00028143,2416.13,Restaurant,7,2,0,In-Person,1,0,1.97,0,9,3222,23,110.15,0,12,21.738,0.0,1.714,3.4,0,0
TXN00028144,122.18,Travel,7,4,1,In-Person,1,0,20.25,0,8,258,80,62.27,0,23,1.931,0.0,3.286,0.29,0,0
TXN00028145,389.43,Entertainment,6,4,1,Mobile,0,0,38.71,0,7,1209,5,32.82,2,17,11.513,2.0,2.429,3.78,2,0
TXN00028146,17.59,Gas Station,12,4,1,Desktop,0,0,25.94,0,7,1623,9,71.43,5,15,0.243,5.0,2.143,1.46,0,0
TXN00028147,43.7,Online,13,3,1,Mobile,0,1,27.54,0,6,3305,55,40.04,2,17,1.065,2.0,2.429,9.22,0,0
TXN00028148,5.85,Gas Station,18,4,0,In-Person,1,0,55.77,0,5,3300,26,51.04,2,15,0.112,2.0,2.143,0.67,0,0
TXN00028149,159.86,Online,10,3,0,In-Person,1,1,18.99,1,8,3063,85,109.53,2,12,1.446,2.0,1.714,5.14,0,0
TXN00028150,137.65,Entertainment,1,5,1,In-Person,1,0,5.0,0,7,2380,23,44.23,1,12,3.043,1.0,1.714,19.24,0,0
TXN00028151,63.91,Online,16,4,0,In-Person,1,1,6.43,0,8,2271,15,139.12,1,15,0.456,1.0,2.143,2.19,0,0
TXN00028152,83.96,Grocery,5,3,1,In-Person,1,0,5.42,0,7,288,103,13.44,1,16,5.815,1.0,2.286,10.94,0,0
TXN00028153,20.51,Restaurant,8,4,0,In-Person,1,1,13.31,0,8,2799,73,49.34,0,18,0.407,0.0,2.571,8.76,0,0
TXN00028154,9.37,Online,18,0,1,In-Person,1,1,16.11,0,10,309,42,14.48,4,12,0.605,4.0,1.714,6.45,0,0
TXN00028155,541.88,Gas Station,4,2,0,In-Person,1,1,10.32,0,3,1688,6,26.36,1,11,19.803,1.0,1.571,0.31,0,0
TXN00028156,62.23,Online,8,5,0,Mobile,0,0,9.67,0,10,2043,27,26.89,3,17,2.231,3.0,2.429,16.72,0,0
TXN00028157,41.55,Online,6,4,0,Tablet,0,0,42.53,0,8,3396,51,42.28,4,15,0.96,4.0,2.143,8.91,2,0
TXN00028158,82.49,Gas Station,3,0,0,Mobile,0,0,4.62,0,7,2748,32,84.15,3,14,0.969,3.0,2.0,0.42,0,0
TXN00028159,16.38,Restaurant,17,2,0,Mobile,0,0,18.5,0,7,3401,88,13.22,0,16,1.152,0.0,2.286,10.62,1,0
TXN00028160,1297.39,Travel,17,1,0,Mobile,0,0,41.0,0,1,2201,69,19.31,0,15,63.877,0.0,2.143,45.48,2,0
TXN00028161,343.94,Gas Station,19,5,0,Mobile,0,0,21.17,0,7,2654,103,70.9,2,16,4.784,2.0,2.286,13.52,2,0
TXN00028162,18.15,Online,16,5,1,In-Person,1,0,9.78,0,8,1829,99,73.96,1,14,0.242,1.0,2.0,17.86,0,0
TXN00028163,88.83,Online,3,4,1,Desktop,0,0,10.69,0,8,2465,18,39.39,1,11,2.199,1.0,1.571,10.47,0,0
TXN00028164,10.75,Retail,21,1,1,In-Person,1,1,14.57,0,2,1337,48,16.01,0,21,0.632,0.0,3.0,0.31,0,0
TXN00028165,42.69,Restaurant,15,2,0,In-Person,1,1,8.61,0,6,1427,22,84.96,1,15,0.497,1.0,2.143,14.31,0,0
TXN00028166,3.24,Entertainment,21,2,0,In-Person,1,1,13.74,0,2,2070,1,20.71,2,13,0.149,2.0,1.857,11.78,0,0
TXN00028167,766.57,Entertainment,22,4,0,In-Person,1,0,36.9,0,7,410,74,21.11,3,22,34.67,3.0,3.143,6.84,0,0
TXN00028168,275.14,Grocery,4,0,1,Mobile,0,1,7.55,0,7,2898,26,38.84,1,14,6.906,1.0,2.0,0.14,0,0
TXN00028169,20.25,Retail,8,4,0,In-Person,1,0,21.67,0,7,1765,78,25.13,0,16,0.775,0.0,2.286,13.57,0,0
TXN00028170,34.19,Entertainment,1,0,1,Desktop,0,0,14.99,0,8,3138,95,24.47,2,8,1.342,2.0,1.143,6.78,0,0
TXN00028171,55.11,Online,1,6,1,Desktop,0,1,12.13,0,9,2379,67,94.95,2,15,0.574,2.0,2.143,0.21,0,0
TXN00028172,286.9,Gas Station,3,4,0,Desktop,0,1,12.46,0,6,1524,51,154.44,4,16,1.846,4.0,2.286,35.99,0,0
TXN00028173,75.71,Gas Station,19,0,0,In-Person,1,0,9.13,0,7,304,27,73.29,1,11,1.019,1.0,1.571,30.9,2,0
TXN00028174,19.73,Online,19,3,1,In-Person,1,1,47.82,0,5,234,69,18.44,2,14,1.015,2.0,2.0,3.09,0,0
TXN00028175,70.28,Entertainment,16,0,0,In-Person,1,1,13.84,0,6,401,57,121.77,1,16,0.572,1.0,2.286,8.95,0,0
TXN00028176,514.24,Grocery,19,0,1,Tablet,0,0,34.68,0,3,2089,110,41.43,1,15,12.121,1.0,2.143,17.23,0,0
TXN00028177,122.94,Grocery,20,2,1,Desktop,0,0,19.95,0,9,2650,91,86.33,3,21,1.408,3.0,3.0,28.13,0,0
TXN00028178,84.67,Restaurant,18,1,1,Desktop,0,0,14.44,0,5,2042,39,76.63,0,11,1.091,0.0,1.571,4.97,0,0
TXN00028179,676.47,Travel,2,4,1,In-Person,1,0,38.62,0,9,1196,117,93.6,4,10,7.151,4.0,1.429,2.77,2,1
TXN00028180,26.09,Grocery,4,2,0,In-Person,1,1,5.59,0,9,632,8,70.74,2,15,0.364,2.0,2.143,3.37,0,0
TXN00028181,89.03,Online,9,1,0,In-Person,1,0,6.54,0,8,1437,9,41.5,0,16,2.095,0.0,2.286,36.98,0,0
TXN00028182,15.16,Gas Station,5,2,1,In-Person,1,0,32.26,0,5,3107,7,176.3,2,7,0.086,2.0,1.0,40.41,0,0
TXN00028183,17.82,Entertainment,2,5,0,Desktop,0,1,74.16,0,8,1714,82,20.43,3,6,0.832,3.0,0.857,13.25,0,0
TXN00028184,366.6,Grocery,16,2,1,In-Person,1,1,5.25,0,6,1575,106,49.75,3,8,7.224,3.0,1.143,0.64,0,0
TXN00028185,6.63,Retail,9,4,0,Tablet,0,0,42.81,0,6,3452,41,54.57,5,20,0.119,5.0,2.857,3.3,0,0
TXN00028186,1.0,Restaurant,23,5,1,In-Person,1,1,9.14,0,9,1287,91,58.46,3,19,0.017,3.0,2.714,2.55,0,0
TXN00028187,366.0,Online,11,3,0,Desktop,0,0,4.46,0,6,1826,56,46.67,1,12,7.679,1.0,1.714,26.25,0,0
TXN00028188,2.63,Entertainment,0,2,1,In-Person,1,1,20.56,0,7,2030,7,144.73,0,24,0.018,0.0,3.429,3.69,0,0
TXN00028189,384.18,Restaurant,17,4,0,Desktop,0,0,6.37,0,7,107,94,75.23,2,20,5.04,2.0,2.857,5.21,0,0
TXN00028190,95.9,Grocery,18,0,0,In-Person,1,1,44.54,0,5,634,99,73.39,1,12,1.289,1.0,1.714,2.66,0,0
TXN00028191,28.98,Gas Station,21,1,1,Desktop,0,0,30.94,0,4,2225,99,157.25,1,21,0.183,1.0,3.0,10.66,0,0
TXN00028192,68.71,Restaurant,19,6,1,Tablet,0,0,49.42,0,7,998,50,90.56,4,14,0.75,4.0,2.0,0.15,0,0
TXN00028193,16.96,Retail,3,4,0,In-Person,1,1,17.53,0,3,3213,64,41.77,2,15,0.397,2.0,2.143,4.8,0,0
TXN00028194,10.58,Restaurant,14,3,1,In-Person,1,0,24.25,0,3,1824,55,42.61,2,15,0.243,2.0,2.143,22.87,0,0
TXN00028195,195.95,Travel,8,6,0,In-Person,1,0,19.06,0,2,533,106,242.0,2,15,0.806,2.0,2.143,1.64,0,0
TXN00028196,23.38,Online,5,4,0,In-Person,1,1,8.91,1,6,729,27,75.69,4,10,0.305,4.0,1.429,2.39,0,1
TXN00028197,1212.76,Gas Station,11,4,0,In-Person,1,0,27.62,0,4,2522,109,94.38,3,14,12.715,3.0,2.0,13.32,0,0
TXN00028198,51.89,Travel,17,0,1,Desktop,0,1,11.39,0,5,272,22,32.86,2,8,1.533,2.0,1.143,3.06,1,0
TXN00028199,63.71,Online,22,1,1,In-Person,1,1,47.88,0,6,3584,113,46.95,0,18,1.329,0.0,2.571,19.86,0,0
TXN00028200,17.05,Gas Station,14,6,1,Mobile,0,0,26.15,0,6,1281,24,89.86,3,14,0.188,3.0,2.0,8.85,0,0
TXN00028201,96.83,Retail,18,5,0,Tablet,0,1,14.08,0,7,1340,29,16.84,1,22,5.427,1.0,3.143,0.3,0,0
TXN00028202,69.49,Gas Station,8,1,0,In-Person,1,1,14.82,0,7,2020,113,80.26,2,20,0.855,2.0,2.857,21.14,0,0
TXN00028203,23.45,Retail,21,3,0,In-Person,1,1,27.61,0,8,3321,84,24.43,4,12,0.922,4.0,1.714,9.52,0,0
TXN00028204,88.74,Online,23,5,0,Desktop,0,1,14.78,0,6,2835,118,42.61,2,10,2.035,2.0,1.429,3.7,1,0
TXN00028205,40.92,Grocery,12,5,1,Mobile,0,1,17.51,0,9,3405,42,40.85,1,15,0.978,1.0,2.143,8.61,0,0
TXN00028206,38.25,Retail,15,1,0,In-Person,1,1,51.89,0,7,1721,69,35.69,2,15,1.042,2.0,2.143,3.29,0,0
TXN00028207,313.54,Travel,12,0,1,Mobile,0,0,4.87,0,7,2910,98,32.36,1,16,9.4,1.0,2.286,8.05,0,0
TXN00028208,8.08,Restaurant,0,3,0,Desktop,0,1,20.21,0,4,2922,69,47.48,1,14,0.167,1.0,2.0,13.8,0,0
TXN00028209,240.45,Retail,17,0,0,Desktop,0,1,7.18,0,7,3324,39,46.11,5,22,5.104,5.0,3.143,16.22,0,0
TXN00028210,7.92,Entertainment,21,0,1,In-Person,1,1,52.76,0,3,3190,101,24.42,1,14,0.311,1.0,2.0,8.19,0,0
TXN00028211,44.33,Online,2,5,0,Mobile,0,0,24.92,0,6,1488,22,8.17,4,15,4.832,4.0,2.143,28.62,0,0
TXN00028212,91.7,Grocery,16,4,1,In-Person,1,0,8.05,0,4,2091,103,76.31,2,16,1.186,2.0,2.286,36.69,0,0
TXN00028213,38.23,Grocery,21,4,1,In-Person,1,0,55.29,0,6,2603,119,52.99,2,15,0.708,2.0,2.143,1.26,0,0
TXN00028214,180.74,Travel,4,4,1,In-Person,1,1,14.78,0,7,106,60,27.72,2,16,6.293,2.0,2.286,9.07,2,0
TXN00028215,113.95,Gas Station,5,5,0,In-Person,1,1,24.24,0,6,3304,39,11.06,0,13,9.447,0.0,1.857,24.3,0,0
TXN00028216,12.2,Restaurant,20,6,1,Desktop,0,0,7.92,0,3,1786,57,23.44,3,18,0.499,3.0,2.571,53.21,0,0
TXN00028217,37.65,Retail,16,2,0,Mobile,0,1,6.1,0,6,50,8,23.76,0,16,1.521,0.0,2.286,21.02,0,0
TXN00028218,74.16,Online,16,0,0,In-Person,1,0,11.85,0,9,575,82,42.5,1,10,1.705,1.0,1.429,9.48,0,0
TXN00028219,301.82,Gas Station,0,1,0,Tablet,0,0,25.41,0,7,1880,67,29.72,0,19,9.824,0.0,2.714,30.94,0,1
TXN00028220,234.54,Retail,6,3,0,In-Person,1,0,26.6,0,5,2656,78,47.93,3,14,4.793,3.0,2.0,18.47,0,0
TXN00028221,54.82,Travel,21,2,1,Tablet,0,0,32.35,0,4,1026,34,65.01,2,17,0.83,2.0,2.429,4.26,0,0
TXN00028222,657.32,Restaurant,15,4,0,In-Person,1,0,23.68,0,8,1056,113,57.71,2,18,11.197,2.0,2.571,41.79,0,0
TXN00028223,4.38,Entertainment,4,5,1,Desktop,0,1,11.56,0,7,613,102,21.27,3,16,0.197,3.0,2.286,17.91,0,0
TXN00028224,17.45,Gas Station,15,6,1,Mobile,0,0,38.51,0,7,3440,83,47.17,4,9,0.362,4.0,1.286,15.1,2,0
TXN00028225,43.28,Grocery,3,2,1,In-Person,1,1,10.79,0,8,1537,79,25.09,1,15,1.659,1.0,2.143,2.06,0,0
TXN00028226,90.78,Travel,10,5,0,In-Person,1,0,11.72,0,3,926,61,186.4,2,8,0.484,2.0,1.143,2.92,0,0
TXN00028227,132.09,Gas Station,13,2,0,In-Person,1,1,6.26,0,6,2743,78,101.74,2,12,1.286,2.0,1.714,9.48,1,0
TXN00028228,8.53,Online,12,0,1,In-Person,1,0,0.71,1,6,2756,109,278.18,3,20,0.031,3.0,2.857,14.43,0,0
TXN00028229,44.86,Gas Station,23,0,0,Desktop,0,1,21.9,0,6,1889,42,41.24,1,13,1.062,1.0,1.857,24.28,0,0
TXN00028230,118.04,Gas Station,7,5,0,Mobile,0,1,47.42,0,5,3289,12,117.86,2,12,0.993,2.0,1.714,18.35,0,0
TXN00028231,11.96,Retail,20,1,0,In-Person,1,0,7.11,0,10,1216,19,74.55,1,19,0.158,1.0,2.714,0.21,0,0
TXN00028232,46.13,Restaurant,19,3,1,In-Person,1,0,37.93,0,7,1935,47,171.84,2,26,0.267,2.0,3.714,18.04,1,0
TXN00028233,152.95,Grocery,14,3,0,In-Person,1,1,31.18,0,10,2150,60,51.03,2,9,2.94,2.0,1.286,6.38,0,0
TXN00028234,897.88,Online,17,4,0,In-Person,1,1,21.58,0,4,1610,5,19.71,4,17,43.356,4.0,2.429,21.17,1,0
TXN00028235,23.74,Retail,6,1,0,In-Person,1,0,43.73,0,9,408,96,64.26,0,11,0.364,0.0,1.571,7.07,0,0
TXN00028236,90.7,Grocery,20,3,0,In-Person,1,1,46.51,0,8,2683,79,149.69,0,18,0.602,0.0,2.571,5.65,1,0
TXN00028237,98.81,Restaurant,18,6,0,In-Person,1,0,5.4,0,4,2865,109,27.73,2,19,3.439,2.0,2.714,15.36,0,0
TXN00028238,12.4,Grocery,8,2,1,Desktop,0,1,13.53,0,9,664,113,149.5,0,18,0.082,0.0,2.571,7.91,0,0
TXN00028239,204.55,Grocery,10,2,0,In-Person,1,0,29.21,0,5,2692,33,101.51,1,11,1.996,1.0,1.571,14.0,2,0
TXN00028240,49.57,Online,9,3,0,Desktop,0,1,11.2,0,4,3121,58,38.19,1,25,1.265,1.0,3.571,3.19,2,0
TXN00028241,108.11,Gas Station,13,2,1,In-Person,1,1,28.32,0,1,583,48,22.74,3,18,4.554,3.0,2.571,0.68,0,0
TXN00028242,35.26,Gas Station,15,5,1,Desktop,0,0,47.83,0,8,739,7,151.77,3,20,0.231,3.0,2.857,5.14,0,0
TXN00028243,38.53,Online,7,2,0,Mobile,0,1,5.79,0,6,783,16,107.76,3,11,0.354,3.0,1.571,32.82,0,0
TXN00028244,28.64,Online,0,5,0,In-Person,1,0,35.13,0,7,1948,24,36.3,4,16,0.768,4.0,2.286,2.43,0,0
TXN00028245,13.85,Retail,11,4,1,In-Person,1,0,13.69,0,8,444,4,11.54,3,10,1.104,3.0,1.429,1.05,0,0
TXN00028246,2.67,Travel,2,2,1,In-Person,1,0,38.4,0,6,1066,103,34.48,4,19,0.075,4.0,2.714,3.84,0,0
